VM Name,Cores,Memory,RequiresSSD
VM-12024,4,16,N
VM-12025,4,16,N
VM-12026,2,8,N
VM-12027,2,8,N
VM-12028,2,8,N
VM-12029,2,8,N
VM-12030,2,8,N
VM-12031,4,16,N
VM-12032,2,8,N
VM-12033,2,8,N
VM-12034,2,8,N
VM-12035,4,16,N
VM-12036,2,8,N
VM-12037,2,16,N
VM-12038,2,8,N
VM-12039,2,8,N
VM-12040,2,8,N
VM-12041,2,8,N
VM-12042,4,16,N
VM-12043,4,12,N
VM-12044,2,8,N
VM-12045,2,8,N
VM-12046,2,8,N
VM-12047,2,8,N
VM-12048,2,8,N
VM-12049,2,8,N
VM-12050,2,8,N
VM-12051,4,16,N
VM-12052,2,8,N
VM-12053,2,8,N
VM-12054,4,16,N
VM-12055,4,16,N
VM-12056,2,8,N
VM-12057,2,8,N
VM-12058,2,8,N
VM-12059,2,8,N
VM-12060,4,16,N
VM-12061,2,8,N
VM-12062,2,8,N
VM-12063,2,8,N
VM-12064,2,8,N
VM-12065,2,8,N
VM-12066,2,8,N
VM-12067,2,8,N
VM-12068,2,8,N
VM-12069,2,8,N
VM-12070,2,8,N
VM-12071,2,8,N
VM-12072,2,8,N
VM-12073,2,8,N
VM-12074,2,8,N
VM-12075,2,8,N
VM-12076,2,8,N
VM-12077,2,8,N
VM-12078,2,8,N
VM-12079,2,8,N
VM-12080,2,8,N
VM-12081,2,8,N
VM-12082,2,8,N
VM-12083,2,8,N
VM-12084,2,8,N
VM-12085,2,12,N
VM-12086,2,8,N
VM-12087,2,8,N
VM-12088,2,8,N
VM-12089,2,8,N
VM-12090,2,8,N
VM-12091,4,16,N
VM-12092,2,8,N
VM-12093,2,8,N
VM-12094,2,8,N
VM-12095,4,16,N
VM-12096,2,8,N
VM-12097,2,8,N
VM-12098,2,8,N
VM-12099,2,8,N
VM-12100,2,16,N
VM-12101,2,8,N
VM-12102,2,8,N
VM-12103,2,8,N
VM-12104,2,8,N
VM-12105,2,8,N
VM-12106,2,8,N
VM-12107,2,8,N
VM-12108,2,8,N
VM-12109,2,8,N
VM-12110,2,8,N
VM-12111,2,8,N
VM-12112,4,16,N
VM-12113,2,8,N
VM-12114,2,8,N
VM-12115,2,8,N
VM-12116,2,8,N
VM-12117,2,8,N
VM-12118,2,8,N
VM-12119,2,8,N
VM-12120,2,8,N
VM-12121,2,8,N
VM-12122,2,8,N
VM-12123,2,8,N
VM-12124,2,16,Y
VM-12125,4,16,Y
VM-12126,4,16,Y
VM-12127,2,8,Y
VM-12128,4,16,Y
VM-12129,8,32,Y
VM-12130,4,48,Y
VM-12131,2,8,Y
VM-12132,2,8,Y
VM-12133,2,16,Y
VM-12134,2,16,Y
VM-12135,2,16,Y
VM-12136,2,16,Y
VM-12137,2,16,Y
VM-12138,2,16,Y
VM-12139,2,8,Y
VM-12140,4,16,Y
VM-12141,2,16,Y
VM-12142,2,16,Y
VM-12143,2,8,Y
VM-12144,4,32,Y
VM-12145,4,32,Y
VM-12146,2,8,Y
VM-12147,4,48,Y
VM-12148,4,32,Y
VM-12149,4,32,Y
VM-12150,2,16,Y
VM-12151,2,16,Y
VM-12152,2,8,Y
VM-12153,2,16,Y
VM-12154,2,16,Y
VM-12155,2,32,Y
VM-12156,2,8,Y
VM-12157,4,48,Y
VM-12158,4,32,Y
VM-12159,2,8,Y
VM-12160,2,16,Y
VM-12161,4,32,Y
VM-12162,4,32,Y
VM-12163,4,48,Y
VM-12164,4,48,Y
VM-12165,4,48,Y
VM-12166,4,48,Y
VM-12167,4,48,Y
VM-12168,4,32,Y
VM-12169,2,16,Y
VM-12170,2,16,Y
VM-12171,4,48,Y
VM-12172,2,16,Y
VM-12173,2,32,Y
VM-12174,2,16,Y
VM-12175,2,16,Y
VM-12176,2,16,Y
VM-12177,2,16,Y
VM-12178,2,16,Y
VM-12179,2,8,Y
VM-12180,2,16,Y
VM-12181,2,16,Y
VM-12182,2,32,Y
VM-12183,2,16,Y
VM-12184,2,16,Y
VM-12185,2,16,Y
VM-12186,2,16,Y
VM-12187,2,16,Y
VM-12188,2,16,Y
VM-12189,4,48,Y
VM-12190,2,16,Y
VM-12191,2,16,Y
VM-12192,2,16,Y
VM-12193,2,16,Y
VM-12194,2,16,Y
VM-12195,2,16,Y
VM-12196,2,16,Y
VM-12197,2,16,Y
VM-12198,2,16,Y
VM-12199,2,16,Y
VM-12200,2,16,Y
VM-12201,2,16,Y
VM-12202,2,16,Y
VM-12203,2,16,Y
VM-12204,2,16,Y
VM-12205,2,16,Y
VM-12206,2,16,Y
VM-12207,4,32,Y
VM-12208,2,16,Y
VM-12209,2,16,Y
VM-12210,2,32,Y
VM-12211,2,12,Y
VM-12212,2,12,Y
VM-12213,2,12,Y
VM-12214,2,8,Y
VM-12215,2,8,Y
VM-12216,2,8,Y
VM-12217,2,8,Y
VM-12218,2,8,Y
VM-12219,2,8,Y
VM-12220,2,8,Y
VM-12221,2,8,Y
VM-12222,2,8,Y
VM-12223,2,8,Y
VM-12224,2,8,Y
VM-12225,1,6,Y
VM-12226,2,8,Y
VM-12227,2,8,Y
VM-12228,2,8,Y
VM-12229,2,8,Y
VM-12230,10,184,Y
VM-12231,10,184,Y
VM-12232,2,16,Y
VM-12233,2,32,Y
VM-12234,2,32,Y
VM-12235,2,16,Y
VM-12236,1,8,Y
VM-12237,2,8,Y
VM-12238,2,12,Y
VM-12239,2,32,Y
VM-12240,3,16,Y
VM-12241,8,64,Y
VM-12242,8,64,Y
VM-12243,2,12,Y
VM-12244,2,8,Y
VM-12245,2,8,Y
VM-12246,16,500,Y
VM-12247,16,500,Y
VM-12248,2,4,Y
VM-12249,2,8,Y
VM-12250,2,4,Y
VM-12251,2,4,Y
VM-12252,4,24,Y
VM-12253,2,2,Y
VM-12254,2,2,Y
VM-12255,8,16,Y
VM-12256,8,16,Y
VM-12257,4,12,Y
VM-12258,2,8,Y
VM-12259,2,16,Y
VM-12260,2,8,Y
VM-12261,1,6,Y
VM-12262,2,16,Y
VM-12263,2,16,Y
VM-12264,1,8,Y
VM-12265,2,4,Y
VM-12266,2,16,Y
VM-12267,2,8,Y
VM-12268,2,12,Y
VM-12269,8,60,Y
VM-12270,8,60,Y
VM-12271,2,12,Y
VM-12272,1,2,Y
VM-12273,6,64,Y
VM-12274,6,64,Y
VM-12275,8,32,Y
VM-12276,4,24,Y
VM-12277,4,32,Y
VM-12278,4,32,Y
VM-12279,2,8,Y
VM-12280,2,8,Y
VM-12281,2,32,Y
VM-12282,2,6,Y
VM-12283,2,6,Y
VM-12284,2,8,Y
VM-12285,2,8,Y
VM-12286,6,64,Y
VM-12287,2,4,Y
VM-12288,2,4,Y
VM-12289,4,16,Y
VM-12290,4,16,Y
VM-12291,1,6,Y
VM-12292,4,8,Y
VM-12293,4,8,Y
VM-12294,4,32,Y
VM-12295,8,32,Y
VM-12296,4,8,Y
VM-12297,4,8,Y
VM-12298,2,8,Y
VM-12299,2,8,Y
VM-12300,2,12,Y
VM-12301,4,32,Y
VM-12302,4,32,Y
VM-12303,2,4,Y
VM-12304,2,4,Y
VM-12305,8,64,Y
VM-12306,8,64,Y
VM-12307,2,8,Y
VM-12308,2,8,Y
VM-12309,4,16,Y
VM-12310,4,8,Y
VM-12311,4,8,Y
VM-12312,16,64,Y
VM-12313,16,64,Y
VM-12314,4,8,Y
VM-12315,4,8,Y
VM-12316,4,4,Y
VM-12317,2,8,Y
VM-12318,2,8,Y
VM-12319,6,64,Y
VM-12320,6,64,Y
VM-12321,2,8,Y
VM-12322,2,8,Y
VM-12323,2,8,Y
VM-12324,2,8,Y
VM-12325,2,8,Y
VM-12326,4,8,Y
VM-12327,2,8,Y
VM-12328,6,64,Y
VM-12329,4,6,Y
VM-12330,2,8,Y
VM-12331,2,6,Y
VM-12332,2,4,Y
VM-12333,2,4,Y
VM-12334,2,8,Y
VM-12335,4,4,Y
VM-12336,4,4,Y
VM-12337,1,2,Y
VM-12338,1,4,Y
VM-12339,2,16,Y
VM-12340,2,16,Y
VM-12341,4,16,Y
VM-12342,4,16,Y
VM-12343,1,2,Y
VM-12344,1,2,Y
VM-12345,1,4,Y
VM-12346,4,16,Y
VM-12347,8,24,Y
VM-12348,2,2,Y
VM-12349,2,8,Y
VM-12350,1,4,Y
VM-12351,1,4,Y
VM-12352,4,8,Y
VM-12353,4,8,Y
VM-12354,2,4,Y
VM-12355,2,4,Y
VM-12356,2,8,Y
VM-12357,2,6,Y
VM-12358,4,8,Y
VM-12359,2,4,Y
VM-12360,2,4,Y
VM-12361,2,8,Y
VM-12362,2,8,Y
VM-12363,2,4,Y
VM-12364,2,4,Y
VM-12365,8,24,Y
VM-12366,8,24,Y
VM-12367,16,64,Y
VM-12368,2,16,Y
VM-12369,2,16,Y
VM-12370,2,4,Y
VM-12371,4,4,Y
VM-12372,4,4,Y
VM-12373,6,32,Y
VM-12374,2,12,Y
VM-12375,2,4,Y
VM-12376,2,4,Y
VM-12377,2,4,Y
VM-12378,2,16,Y
VM-12379,2,16,Y
VM-12380,4,24,Y
VM-12381,1,4,Y
VM-12382,1,4,Y
VM-12383,2,16,Y
VM-12384,2,16,Y
VM-12385,2,8,Y
VM-12386,4,8,Y
VM-12387,4,16,Y
VM-12388,4,16,Y
VM-12389,2,8,Y
VM-12390,8,32,Y
VM-12391,8,32,Y
VM-12392,1,4,Y
VM-12393,4,8,Y
VM-12394,4,24,Y
VM-12395,2,16,Y
VM-12396,2,16,Y
VM-12397,2,4,Y
VM-12398,2,4,Y
VM-12399,4,16,Y
VM-12400,4,16,Y
VM-12401,8,64,Y
VM-12402,1,4,Y
VM-12403,4,16,Y
VM-12404,1,2,Y
VM-12405,2,32,Y
VM-12406,2,32,Y
VM-12407,1,8,Y
VM-12408,6,16,Y
VM-12409,2,8,Y
VM-12410,2,8,Y
VM-12411,2,8,Y
VM-12412,4,8,Y
VM-12413,4,16,Y
VM-12414,6,32,Y
VM-12415,1,2,Y
VM-12416,1,2,Y
VM-12417,2,16,Y
VM-12418,2,8,Y
VM-12419,4,16,Y
VM-12420,4,16,Y
VM-12421,4,32,Y
VM-12422,2,16,Y
VM-12423,2,16,Y
VM-12424,4,16,Y
VM-12425,4,16,Y
VM-12426,2,8,Y
VM-12427,2,16,Y
VM-12428,2,2,Y
VM-12429,2,2,Y
VM-12430,2,4,Y
VM-12431,2,4,Y
VM-12432,6,16,Y
VM-12433,4,32,Y
VM-12434,4,32,Y
VM-12435,2,4,Y
VM-12436,2,4,Y
VM-12437,1,2,Y
VM-12438,1,2,Y
VM-12439,2,8,Y
VM-12440,2,8,Y
VM-12441,2,4,Y
VM-12442,1,2,Y
VM-12443,1,2,Y
VM-12444,2,4,Y
VM-12445,1,4,Y
VM-12446,2,8,Y
VM-12447,1,4,Y
VM-12448,2,12,Y
VM-12449,2,6,Y
VM-12450,2,6,Y
VM-12451,1,4,Y
VM-12452,4,8,Y
VM-12453,2,6,Y
VM-12454,2,6,Y
VM-12455,2,8,Y
VM-12456,2,16,Y
VM-12457,4,16,Y
VM-12458,2,8,Y
VM-12459,1,8,Y
VM-12460,1,2,Y
VM-12461,2,4,Y
VM-12462,2,4,Y
VM-12463,4,8,Y
VM-12464,4,8,Y
VM-12465,2,2,Y
VM-12466,2,2,Y
VM-12467,6,32,Y
VM-12468,2,8,Y
VM-12469,6,64,Y
VM-12470,6,64,Y
VM-12471,1,4,Y
VM-12472,2,4,Y
VM-12473,2,4,Y
VM-12474,1,2,Y
VM-12475,1,2,Y
VM-12476,4,16,Y
VM-12477,2,8,Y
VM-12478,4,32,Y
VM-12479,4,32,Y
VM-12480,1,2,Y
VM-12481,4,8,Y
VM-12482,4,8,Y
VM-12483,2,4,Y
VM-12484,1,4,Y
VM-12485,2,8,Y
VM-12486,2,8,Y
VM-12487,4,8,Y
VM-12488,2,8,Y
VM-12489,1,8,Y
VM-12490,2,4,Y
VM-12491,2,4,Y
VM-12492,4,16,Y
VM-12493,4,16,Y
VM-12494,4,8,Y
VM-12495,4,8,Y
VM-12496,4,16,Y
VM-12497,4,8,Y
VM-12498,2,16,Y
VM-12499,6,64,Y
VM-12500,6,64,Y
VM-12501,2,4,Y
VM-12502,2,8,Y
VM-12503,4,8,Y
VM-12504,4,8,Y
VM-12505,2,8,Y
VM-12506,2,8,Y
VM-12507,2,4,Y
VM-12508,1,2,Y
VM-12509,2,6,Y
VM-12510,2,4,Y
VM-12511,4,8,Y
VM-12512,4,8,Y
VM-12513,2,6,Y
VM-12514,1,4,Y
VM-12515,1,4,Y
VM-12516,1,2,Y
VM-12517,1,4,Y
VM-12518,1,4,Y
VM-12519,2,4,Y
VM-12520,4,16,Y
VM-12521,4,16,Y
VM-12522,2,4,Y
VM-12523,8,16,Y
VM-12524,1,4,Y
VM-12525,1,6,Y
VM-12526,1,4,Y
VM-12527,1,8,Y
VM-12528,8,56,Y
VM-12529,1,4,Y
VM-12530,1,4,Y
VM-12531,4,32,Y
VM-12532,4,32,Y
VM-12533,2,10,Y
VM-12534,1,9,Y
VM-12535,4,16,Y
VM-12536,4,16,Y
VM-12537,2,8,Y
VM-12538,2,32,Y
VM-12539,2,16,Y
VM-12540,1,16,Y
VM-12541,1,16,Y
VM-12542,2,16,Y
VM-12543,2,16,Y
VM-12544,1,8,Y
VM-12545,1,4,Y
VM-12546,1,6,Y
VM-12547,1,2,Y
VM-12548,1,2,Y
VM-12549,1,12,Y
VM-12550,2,6,Y
VM-12551,8,20,Y
VM-12552,8,56,Y
VM-12553,4,16,Y
VM-12554,4,16,Y
VM-12555,1,7,Y
VM-12556,4,16,Y
VM-12557,8,56,Y
VM-12558,8,56,Y
VM-12559,2,6,Y
VM-12560,1,12,Y
VM-12561,2,6,Y
VM-12562,4,8,Y
VM-12563,6,24,Y
VM-12564,4,16,Y
VM-12565,4,16,Y
VM-12566,2,8,Y
VM-12567,1,8,Y
VM-12568,1,9,Y
VM-12569,1,9,Y
VM-12570,8,56,Y
VM-12571,1,12,Y
VM-12572,8,64,Y
VM-12573,8,64,Y
VM-12574,2,8,Y
VM-12575,8,32,Y
VM-12576,1,8,Y
VM-12577,4,16,Y
VM-12578,1,7,Y
VM-12579,1,12,Y
VM-12580,2,6,Y
VM-12581,1,6,Y
VM-12582,2,9,Y
VM-12583,2,12,Y
VM-12584,2,12,Y
VM-12585,8,64,Y
VM-12586,8,64,Y
VM-12587,1,2,Y
VM-12588,2,6,Y
VM-12589,4,16,Y
VM-12590,4,8,Y
VM-12591,6,16,Y
VM-12592,1,8,Y
VM-12593,1,4,Y
VM-12594,4,32,Y
VM-12595,2,8,Y
VM-12596,2,8,Y
VM-12597,4,32,Y
VM-12598,4,32,Y
VM-12599,1,12,Y
VM-12600,1,6,Y
VM-12601,2,2,Y
VM-12602,8,48,Y
VM-12603,8,48,Y
VM-12604,4,4,Y
VM-12605,1,4,Y
VM-12606,4,10,Y
VM-12607,1,8,Y
VM-12608,1,8,Y
VM-12609,2,6,Y
VM-12610,2,8,Y
VM-12611,1,10,Y
VM-12612,4,10,Y
VM-12613,1,14,Y
VM-12614,4,10,Y
VM-12615,4,16,Y
VM-12616,4,16,Y
VM-12617,1,12,Y
VM-12618,4,10,Y
VM-12619,2,8,Y
VM-12620,1,4,Y
VM-12621,1,2,Y
VM-12622,4,10,Y
VM-12623,2,8,Y
VM-12624,4,8,Y
VM-12625,4,8,Y
VM-12626,2,16,Y
VM-12627,2,16,Y
VM-12628,2,16,Y
VM-12629,6,24,Y
VM-12630,6,24,Y
VM-12631,1,12,Y
VM-12632,8,48,Y
VM-12633,8,48,Y
VM-12634,2,8,Y
VM-12635,2,8,Y
VM-12636,1,4,Y
VM-12637,2,8,Y
VM-12638,2,16,Y
VM-12639,2,16,Y
VM-12640,4,8,Y
VM-12641,2,8,Y
VM-12642,1,4,Y
VM-12643,1,2,Y
VM-12644,2,4,Y
VM-12645,2,4,Y
VM-12646,8,64,Y
VM-12647,8,64,Y
VM-12648,2,4,Y
VM-12649,4,10,Y
VM-12650,32,192,Y
VM-12651,16,64,Y
VM-12652,1,8,Y
VM-12653,8,16,Y
VM-12654,8,16,Y
VM-12655,2,12,Y
VM-12656,8,16,Y
VM-12657,8,16,Y
VM-12658,4,32,Y
VM-12659,4,32,Y
VM-12660,2,4,Y
VM-12661,2,4,Y
VM-12662,4,2,Y
VM-12663,8,11,Y
VM-12664,8,16,Y
VM-12665,8,16,Y
VM-12666,2,12,Y
VM-12667,2,12,Y
VM-12668,8,27,Y
VM-12669,8,16,Y
VM-12670,1,14,Y
VM-12671,8,32,Y
VM-12672,4,12,Y
VM-12673,4,12,Y
VM-12674,4,4,Y
VM-12675,2,8,Y
VM-12676,4,12,Y
VM-12677,4,12,Y
VM-12678,4,6,Y
VM-12679,2,4,Y
VM-12680,2,4,Y
VM-12681,2,6,Y
VM-12682,2,4,Y
VM-12683,1,8,Y
VM-12684,2,4,Y
VM-12685,16,128,Y
VM-12686,16,128,Y
VM-12687,4,4,Y
VM-12688,4,4,Y
VM-12689,4,6,Y
VM-12690,2,4,Y
VM-12691,2,4,Y
VM-12692,2,8,Y
VM-12693,2,8,Y
VM-12694,4,16,Y
VM-12695,4,16,Y
VM-12696,4,63,Y
VM-12697,4,63,Y
VM-12698,2,16,Y
VM-12699,2,4,Y
VM-12700,1,4,Y
VM-12701,1,4,Y
VM-12702,4,2,Y
VM-12703,8,64,Y
VM-12704,8,64,Y
VM-12705,2,16,Y
VM-12706,2,6,Y
VM-12707,2,6,Y
VM-12708,16,128,Y
VM-12709,8,32,Y
VM-12710,2,4,Y
VM-12711,2,4,Y
VM-12712,8,56,Y
VM-12713,1,6,Y
VM-12714,1,4,Y
VM-12715,4,16,Y
VM-12716,4,8,Y
VM-12717,4,16,Y
VM-12718,1,6,Y
VM-12719,2,8,Y
VM-12720,8,64,Y
VM-12721,8,56,Y
VM-12722,4,4,Y
VM-12723,4,32,Y
VM-12724,4,32,Y
VM-12725,4,32,Y
VM-12726,16,64,Y
VM-12727,4,8,Y
VM-12728,4,8,Y
VM-12729,8,8,Y
VM-12730,2,8,Y
VM-12731,1,10,Y
VM-12732,1,6,Y
VM-12733,8,64,Y
VM-12734,8,56,Y
VM-12735,4,10,Y
VM-12736,8,32,Y
VM-12737,4,16,Y
VM-12738,1,4,Y
VM-12739,2,6,Y
VM-12740,2,16,Y
VM-12741,4,32,Y
VM-12742,2,4,Y
VM-12743,8,40,Y
VM-12744,12,32,Y
VM-12745,2,16,Y
VM-12746,2,16,Y
VM-12747,2,4,Y
VM-12748,4,8,Y
VM-12749,16,32,Y
VM-12750,8,64,Y
VM-12751,8,32,Y
VM-12752,8,64,Y
VM-12753,2,8,Y
VM-12754,8,64,Y
VM-12755,8,64,Y
VM-12756,8,64,Y
VM-12757,2,16,Y
VM-12758,1,4,Y
VM-12759,4,16,Y
VM-12760,1,4,Y
VM-12761,4,16,Y
VM-12762,1,8,Y
VM-12763,8,64,Y
VM-12764,4,8,Y
VM-12765,12,32,Y
VM-12766,12,32,Y
VM-12767,8,64,Y
VM-12768,2,4,Y
VM-12769,2,4,Y
VM-12770,12,32,Y
VM-12771,8,64,Y
VM-12772,1,4,Y
VM-12773,8,32,Y
VM-12774,16,128,Y
VM-12775,16,128,Y
VM-12776,4,26,Y
VM-12777,8,16,Y
VM-12778,8,16,Y
VM-12779,1,8,Y
VM-12780,1,8,Y
VM-12781,2,8,Y
VM-12782,2,8,Y
VM-12783,4,4,Y
VM-12784,4,8,Y
VM-12785,4,6,Y
VM-12786,4,32,Y
VM-12787,4,32,Y
VM-12788,4,6,Y
VM-12789,4,40,Y
VM-12790,4,40,Y
VM-12791,8,56,Y
VM-12792,16,32,Y
VM-12793,4,16,Y
VM-12794,2,16,Y
VM-12795,2,16,Y
VM-12796,1,2,Y
VM-12797,4,16,Y
VM-12798,4,16,Y
VM-12799,2,32,Y
VM-12800,2,32,Y
VM-12801,1,8,Y
VM-12802,4,10,Y
VM-12803,4,56,Y
VM-12804,8,32,Y
VM-12805,4,4,Y
VM-12806,4,10,Y
VM-12807,2,8,Y
VM-12808,2,6,Y
VM-12809,2,12,Y
VM-12810,2,16,Y
VM-12811,8,32,Y
VM-12812,2,4,Y
VM-12813,2,4,Y
VM-12814,4,16,Y
VM-12815,4,16,Y
VM-12816,4,32,Y
VM-12817,4,32,Y
VM-12818,8,64,Y
VM-12819,2,4,Y
VM-12820,2,12,Y
VM-12821,1,2,Y
VM-12822,1,2,Y
VM-12823,4,16,Y
VM-12824,4,16,Y
VM-12825,8,56,Y
VM-12826,1,10,Y
VM-12827,4,32,Y
VM-12828,4,10,Y
VM-12829,4,10,Y
VM-12830,1,10,Y
VM-12831,1,8,Y
VM-12832,1,8,Y
VM-12833,16,32,Y
VM-12834,2,12,Y
VM-12835,4,8,Y
VM-12836,4,8,Y
VM-12837,2,16,Y
VM-12838,2,16,Y
VM-12839,4,8,Y
VM-12840,1,6,Y
VM-12841,4,32,Y
VM-12842,2,8,Y
VM-12843,2,8,Y
VM-12844,1,7,Y
VM-12845,4,6,Y
VM-12846,2,6,Y
VM-12847,1,6,Y
VM-12848,8,64,Y
VM-12849,1,4,Y
VM-12850,1,6,Y
VM-12851,2,16,Y
VM-12852,4,36,Y
VM-12853,8,64,Y
VM-12854,1,2,Y
VM-12855,6,16,Y
VM-12856,6,16,Y
VM-12857,16,32,Y
VM-12858,4,32,Y
VM-12859,4,32,Y
VM-12860,4,16,Y
VM-12861,4,16,Y
VM-12862,4,4,Y
VM-12863,4,4,Y
VM-12864,1,6,Y
VM-12865,8,64,Y
VM-12866,4,8,Y
VM-12867,4,8,Y
VM-12868,1,6,Y
VM-12869,6,25,Y
VM-12870,8,32,Y
VM-12871,1,16,Y
VM-12872,1,10,Y
VM-12873,1,16,Y
VM-12874,2,32,Y
VM-12875,2,24,Y
VM-12876,4,8,Y
VM-12877,4,8,Y
VM-12878,4,8,Y
VM-12879,4,8,Y
VM-12880,1,16,Y
VM-12881,4,32,Y
VM-12882,4,32,Y
VM-12883,2,4,Y
VM-12884,2,4,Y
VM-12885,4,16,Y
VM-12886,1,3,Y
VM-12887,2,16,Y
VM-12888,2,16,Y
VM-12889,16,32,Y
VM-12890,1,16,Y
VM-12891,1,16,Y
VM-12892,8,56,Y
VM-12893,8,56,Y
VM-12894,12,32,Y
VM-12895,1,6,Y
VM-12896,1,6,Y
VM-12897,8,64,Y
VM-12898,2,12,Y
VM-12899,8,64,Y
VM-12900,8,64,Y
VM-12901,4,64,Y
VM-12902,4,64,Y
VM-12903,4,16,Y
VM-12904,4,32,Y
VM-12905,4,10,Y
VM-12906,4,16,Y
VM-12907,4,16,Y
VM-12908,8,32,Y
VM-12909,4,16,Y
VM-12910,4,16,Y
VM-12911,2,6,Y
VM-12912,8,64,Y
VM-12913,4,8,Y
VM-12914,4,8,Y
VM-12915,1,8,Y
VM-12916,4,16,Y
VM-12917,4,16,Y
VM-12918,4,8,Y
VM-12919,2,8,Y
VM-12920,8,32,Y
VM-12921,1,6,Y
VM-12922,2,12,Y
VM-12923,4,10,Y
VM-12924,4,8,Y
VM-12925,2,4,Y
VM-12926,1,6,Y
VM-12927,2,8,Y
VM-12928,12,32,Y
VM-12929,6,6,Y
VM-12930,6,6,Y
VM-12931,6,6,Y
VM-12932,16,24,Y
VM-12933,4,7,Y
VM-12934,4,7,Y
VM-12935,8,14,Y
VM-12936,8,14,Y
VM-12937,8,56,Y
VM-12938,8,56,Y
VM-12939,8,56,Y
VM-12940,8,56,Y
VM-12941,12,12,Y
VM-12942,4,8,Y
VM-12943,4,8,Y
VM-12944,4,8,Y
VM-12945,4,8,Y
VM-12946,8,24,Y
VM-12947,8,14,Y
VM-12948,8,14,Y
VM-12949,4,7,Y
VM-12950,4,7,Y
VM-12951,8,14,Y
VM-12952,8,14,Y
VM-12953,4,7,Y
VM-12954,2,4,Y
VM-12955,2,4,Y
VM-12956,4,64,Y
VM-12957,4,64,Y
VM-12958,4,8,Y
VM-12959,4,8,Y
VM-12960,16,32,Y
VM-12961,16,32,Y
VM-12962,16,32,Y
VM-12963,16,32,Y
VM-12964,16,32,Y
VM-12965,16,32,Y
VM-12966,8,56,Y
VM-12967,8,56,Y
VM-12968,8,56,Y
VM-12969,2,4,Y
VM-12970,8,56,Y
VM-12971,8,56,Y
VM-12972,8,56,Y
VM-12973,8,56,Y
VM-12974,8,14,Y
VM-12975,8,14,Y
VM-12976,8,16,Y
VM-12977,8,12,Y
VM-12978,4,7,Y
VM-12979,4,7,Y
VM-12980,16,32,Y
VM-12981,16,32,Y
VM-12982,8,56,Y
VM-12983,8,56,Y
VM-12984,8,12,Y
VM-12985,16,32,Y
VM-12986,16,32,Y
VM-12987,2,16,Y
VM-12988,8,56,Y
VM-12989,8,56,Y
VM-12990,2,8,Y
VM-12991,2,8,Y
VM-12992,2,4,Y
VM-12993,2,8,Y
VM-12994,2,8,Y
VM-12995,2,8,Y
VM-12996,8,32,Y
VM-12997,8,56,Y
VM-12998,8,56,Y
VM-12999,8,56,Y
VM-13000,8,56,Y
VM-13001,2,6,Y
VM-13002,2,6,Y
VM-13003,4,16,Y
VM-13004,4,16,Y
VM-13005,2,4,Y
VM-13006,2,4,Y
VM-13007,10,128,Y
VM-13008,4,7,Y
VM-13009,4,7,Y
VM-13010,4,32,Y
VM-13011,4,7,Y
VM-13012,2,16,Y
VM-13013,4,16,Y
VM-13014,4,32,Y
VM-13015,8,32,Y
VM-13016,8,32,Y
VM-13017,8,64,Y
VM-13018,2,8,Y
VM-13019,4,12,Y
VM-13020,4,12,Y
VM-13021,8,64,Y
VM-13022,8,64,Y
VM-13023,2,8,Y
VM-13024,2,8,Y
VM-13025,4,24,Y
VM-13026,1,32,Y
VM-13027,4,16,Y
VM-13028,8,14,Y
VM-13029,8,14,Y
VM-13030,4,7,Y
VM-13031,4,12,Y
VM-13032,4,12,Y
VM-13033,8,48,Y
VM-13034,8,48,Y
VM-13035,4,8,Y
VM-13036,4,8,Y
VM-13037,2,4,Y
VM-13038,4,8,Y
VM-13039,4,24,Y
VM-13040,8,56,Y
VM-13041,8,56,Y
VM-13042,4,12,Y
VM-13043,4,7,Y
VM-13044,4,7,Y
VM-13045,4,56,Y
VM-13046,4,56,Y
VM-13047,2,16,Y
VM-13048,4,32,Y
VM-13049,2,8,Y
VM-13050,4,16,Y
VM-13051,4,16,Y
VM-13052,4,7,Y
VM-13053,4,7,Y
VM-13054,2,5,Y
VM-13055,4,32,Y
VM-13056,4,32,Y
VM-13057,2,8,Y
VM-13058,2,8,Y
VM-13059,8,56,Y
VM-13060,8,56,Y
VM-13061,2,2,Y
VM-13062,2,2,Y
VM-13063,4,16,Y
VM-13064,2,4,Y
VM-13065,8,56,Y
VM-13066,8,56,Y
VM-13067,2,4,Y
VM-13068,2,4,Y
VM-13069,8,16,Y
VM-13070,2,32,Y
VM-13071,2,32,Y
VM-13072,4,7,Y
VM-13073,4,16,Y
VM-13074,4,16,Y
VM-13075,2,4,Y
VM-13076,4,16,Y
VM-13077,4,16,Y
VM-13078,4,12,Y
VM-13079,4,12,Y
VM-13080,2,4,Y
VM-13081,2,4,Y
VM-13082,2,4,Y
VM-13083,2,4,Y
VM-13084,2,4,Y
VM-13085,2,4,Y
VM-13086,2,4,Y
VM-13087,16,64,Y
VM-13088,4,7,Y
VM-13089,4,7,Y
VM-13090,8,64,Y
VM-13091,16,32,Y
VM-13092,16,32,Y
VM-13093,2,4,Y
VM-13094,2,4,Y
VM-13095,16,32,Y
VM-13096,16,32,Y
VM-13097,4,8,Y
VM-13098,4,8,Y
VM-13099,4,8,Y
VM-13100,2,4,Y
VM-13101,4,16,Y
VM-13102,8,64,Y
VM-13103,2,8,Y
VM-13104,4,8,Y
VM-13105,4,8,Y
VM-13106,8,16,Y
